3.236394645508626127e+02,3.236394645508626127e+02,3.236394645508627264e+02,3.236394645508627264e+02,3.236394645508627264e+02
3.213604025219640334e+02,3.213604025219640334e+02,3.213604025219639766e+02,3.213604025219639766e+02,3.213604025219639766e+02
3.190865891046431670e+02,3.190865891046432239e+02,3.190865891046431670e+02,3.190865891046431670e+02,3.190865891046431670e+02
3.168295849394425545e+02,3.168295849394425545e+02,3.168295849394425545e+02,3.168295849394425545e+02,3.168295849394425545e+02
3.146038341250202848e+02,3.146038341250202848e+02,3.146038341250202848e+02,3.146038341250202848e+02,3.146038341250202848e+02
3.124269303941771341e+02,3.124269303941771341e+02,3.124269303941770772e+02,3.124269303941770772e+02,3.124269303941770772e+02
3.103174169875100006e+02,3.103174169875100006e+02,3.103174169875100006e+02,3.103174169875100006e+02,3.103174169875100006e+02
3.082897678415135942e+02,3.082897678415135942e+02,3.082897678415135374e+02,3.082897678415135374e+02,3.082897678415135374e+02
3.063476815914350482e+02,3.063476815914350482e+02,3.063476815914349913e+02,3.063476815914349913e+02,3.063476815914349913e+02
3.044786137095522349e+02,3.044786137095522349e+02,3.044786137095521781e+02,3.044786137095521781e+02,3.044786137095521781e+02
3.026531372113303746e+02,3.026531372113303746e+02,3.026531372113303746e+02,3.026531372113303746e+02,3.026531372113303746e+02
3.026056216663359351e+02,3.026056216663359351e+02,3.026056216663359351e+02,3.026056216663359351e+02,3.026056216663359351e+02
3.026031353364500660e+02,3.026031353364500660e+02,3.026031353364500660e+02,3.026031353364500660e+02,3.026031353364500660e+02
3.026030049730260316e+02,3.026030049730260316e+02,3.026030049730260316e+02,3.026030049730260316e+02,3.026030049730260316e+02
3.026030000254500010e+02,3.026030000254500010e+02,3.026030000254500010e+02,3.026030000254500010e+02,3.026030000254500010e+02
3.026029981706226408e+02,3.026029981706226408e+02,3.026029981706226408e+02,3.026029981706226408e+02,3.026029981706226408e+02
3.026029964283222853e+02,3.026029964283222853e+02,3.026029964283222853e+02,3.026029964283222853e+02,3.026029964283222853e+02
3.026029948988186220e+02,3.026029948988186220e+02,3.026029948988186220e+02,3.026029948988186220e+02,3.026029948988186220e+02
3.026029936695588844e+02,3.026029936695588844e+02,3.026029936695588844e+02,3.026029936695588844e+02,3.026029936695588844e+02
3.026029928101164614e+02,3.026029928101164614e+02,3.026029928101164614e+02,3.026029928101164614e+02,3.026029928101164614e+02
3.026029923686326129e+02,3.026029923686326129e+02,3.026029923686326129e+02,3.026029923686326129e+02,3.026029923686326129e+02
3.026029923696554533e+02,3.026029923696554533e+02,3.026029923696554533e+02,3.026029923696554533e+02,3.026029923696554533e+02
