3.230589735168815082e+02,3.230589735168815082e+02,3.230589735168815082e+02,3.230589735168815082e+02,3.230589735168815082e+02
3.219410242309749037e+02,3.219410242309749037e+02,3.219410242309749037e+02,3.219410242309749037e+02,3.219410242309749037e+02
3.208231642534847765e+02,3.208231642534847765e+02,3.208231642534847765e+02,3.208231642534847765e+02,3.208231642534847765e+02
3.197055902183925582e+02,3.197055902183925582e+02,3.197055902183925582e+02,3.197055902183925582e+02,3.197055902183925582e+02
3.185885550950370089e+02,3.185885550950370089e+02,3.185885550950370089e+02,3.185885550950370089e+02,3.185885550950370089e+02
3.174724175618558775e+02,3.174724175618558775e+02,3.174724175618558775e+02,3.174724175618558775e+02,3.174724175618558775e+02
3.163577069006910278e+02,3.163577069006910278e+02,3.163577069006910278e+02,3.163577069006910278e+02,3.163577069006910278e+02
3.152452040971631959e+02,3.152452040971631959e+02,3.152452040971631959e+02,3.152452040971631959e+02,3.152452040971631959e+02
3.141360323838067643e+02,3.141360323838067643e+02,3.141360323838067643e+02,3.141360323838067643e+02,3.141360323838067643e+02
3.130317396582914284e+02,3.130317396582914284e+02,3.130317396582914284e+02,3.130317396582914284e+02,3.130317396582914284e+02
3.119343427219018281e+02,3.119343427219018281e+02,3.119343427219018281e+02,3.119343427219018281e+02,3.119343427219018281e+02
3.108462933693338073e+02,3.108462933693338073e+02,3.108462933693338073e+02,3.108462933693338073e+02,3.108462933693338073e+02
3.097703255882295821e+02,3.097703255882295821e+02,3.097703255882295252e+02,3.097703255882295252e+02,3.097703255882295252e+02
3.087091583339648651e+02,3.087091583339648651e+02,3.087091583339648082e+02,3.087091583339648082e+02,3.087091583339648082e+02
3.076650628031083556e+02,3.076650628031083556e+02,3.076650628031082988e+02,3.076650628031082988e+02,3.076650628031082988e+02
3.066393522543025938e+02,3.066393522543025938e+02,3.066393522543025369e+02,3.066393522543025369e+02,3.066393522543025369e+02
3.056319017268326661e+02,3.056319017268326661e+02,3.056319017268326093e+02,3.056319017268326093e+02,3.056319017268326093e+02
3.046408330480300606e+02,3.046408330480300606e+02,3.046408330480300037e+02,3.046408330480300037e+02,3.046408330480300037e+02
3.036624875883738923e+02,3.036624875883738923e+02,3.036624875883738923e+02,3.036624875883738923e+02,3.036624875883738923e+02
3.026917485931903116e+02,3.026917485931903116e+02,3.026917485931903116e+02,3.026917485931903116e+02,3.026917485931903116e+02
3.026148754677055877e+02,3.026148754677055877e+02,3.026148754677055877e+02,3.026148754677055877e+02,3.026148754677055877e+02
3.026045503058638815e+02,3.026045503058638815e+02,3.026045503058638815e+02,3.026045503058638815e+02,3.026045503058638815e+02
3.026031825709501391e+02,3.026031825709501391e+02,3.026031825709501391e+02,3.026031825709501391e+02,3.026031825709501391e+02
3.026030175254904293e+02,3.026030175254904293e+02,3.026030175254904293e+02,3.026030175254904293e+02,3.026030175254904293e+02
3.026030005696353555e+02,3.026030005696353555e+02,3.026030005696353555e+02,3.026030005696353555e+02,3.026030005696353555e+02
3.026029962008236680e+02,3.026029962008236680e+02,3.026029962008236680e+02,3.026029962008236680e+02,3.026029962008236680e+02
3.026029918907947831e+02,3.026029918907947831e+02,3.026029918907947831e+02,3.026029918907947831e+02,3.026029918907947831e+02
3.026029876749080927e+02,3.026029876749080927e+02,3.026029876749080927e+02,3.026029876749080927e+02,3.026029876749080927e+02
3.026029835882018801e+02,3.026029835882018801e+02,3.026029835882018801e+02,3.026029835882018801e+02,3.026029835882018801e+02
3.026029796649825130e+02,3.026029796649825130e+02,3.026029796649825130e+02,3.026029796649825130e+02,3.026029796649825130e+02
3.026029759384343265e+02,3.026029759384343265e+02,3.026029759384343265e+02,3.026029759384343265e+02,3.026029759384343265e+02
3.026029724402532111e+02,3.026029724402532111e+02,3.026029724402532111e+02,3.026029724402532111e+02,3.026029724402532111e+02
3.026029692003078253e+02,3.026029692003078253e+02,3.026029692003078253e+02,3.026029692003078253e+02,3.026029692003078253e+02
3.026029662463319028e+02,3.026029662463319028e+02,3.026029662463319028e+02,3.026029662463319028e+02,3.026029662463319028e+02
3.026029636036481634e+02,3.026029636036481634e+02,3.026029636036481634e+02,3.026029636036481634e+02,3.026029636036481634e+02
3.026029612949253078e+02,3.026029612949253078e+02,3.026029612949253078e+02,3.026029612949253078e+02,3.026029612949253078e+02
3.026029593399688906e+02,3.026029593399688906e+02,3.026029593399688906e+02,3.026029593399688906e+02,3.026029593399688906e+02
3.026029577555445940e+02,3.026029577555445940e+02,3.026029577555445940e+02,3.026029577555445940e+02,3.026029577555445940e+02
3.026029565552336749e+02,3.026029565552336749e+02,3.026029565552336749e+02,3.026029565552336749e+02,3.026029565552336749e+02
3.026029557493192215e+02,3.026029557493192215e+02,3.026029557493192215e+02,3.026029557493192215e+02,3.026029557493192215e+02
3.026029553447023659e+02,3.026029553447023659e+02,3.026029553447023659e+02,3.026029553447023659e+02,3.026029553447023659e+02
3.026029553448466345e+02,3.026029553448466345e+02,3.026029553448466345e+02,3.026029553448466345e+02,3.026029553448466345e+02
