3.236401381164884583e+02,3.236401381164884583e+02,3.236401381164884583e+02,3.236401381164884583e+02,3.236401381164884583e+02
3.213597213005319304e+02,3.213597213005319304e+02,3.213597213005319304e+02,3.213597213005319304e+02,3.213597213005319304e+02
3.190844933329227615e+02,3.190844933329227615e+02,3.190844933329227615e+02,3.190844933329227615e+02,3.190844933329227615e+02
3.168259565741924462e+02,3.168259565741924462e+02,3.168259565741924462e+02,3.168259565741924462e+02,3.168259565741924462e+02
3.145986606847512235e+02,3.145986606847512235e+02,3.145986606847512235e+02,3.145986606847512235e+02,3.145986606847512235e+02
3.124204774548882142e+02,3.124204774548882142e+02,3.124204774548882142e+02,3.124204774548882142e+02,3.124204774548882142e+02
3.103102953861810533e+02,3.103102953861810533e+02,3.103102953861810533e+02,3.103102953861810533e+02,3.103102953861810533e+02
3.082828294413538970e+02,3.082828294413538970e+02,3.082828294413538970e+02,3.082828294413538970e+02,3.082828294413538970e+02
3.063417912657046145e+02,3.063417912657046145e+02,3.063417912657046145e+02,3.063417912657046145e+02,3.063417912657046145e+02
3.044744340479297762e+02,3.044744340479297762e+02,3.044744340479297762e+02,3.044744340479297762e+02,3.044744340479297762e+02
3.026510272450321395e+02,3.026510272450321395e+02,3.026510272450321395e+02,3.026510272450321395e+02,3.026510272450321395e+02
3.026027314115241325e+02,3.026027314115241325e+02,3.026027314115241325e+02,3.026027314115241325e+02,3.026027314115241325e+02
3.026001437078454614e+02,3.026001437078454614e+02,3.026001437078454614e+02,3.026001437078454614e+02,3.026001437078454614e+02
3.026000054602467344e+02,3.026000054602467344e+02,3.026000054602467344e+02,3.026000054602467344e+02,3.026000054602467344e+02
3.026000000379887638e+02,3.026000000379887638e+02,3.026000000379887638e+02,3.026000000379887638e+02,3.026000000379887638e+02
3.025999983664464708e+02,3.025999983664464708e+02,3.025999983664464708e+02,3.025999983664464708e+02,3.025999983664464708e+02
3.025999967967845805e+02,3.025999967967845805e+02,3.025999967967845805e+02,3.025999967967845805e+02,3.025999967967845805e+02
3.025999954184268290e+02,3.025999954184268290e+02,3.025999954184268290e+02,3.025999954184268290e+02,3.025999954184268290e+02
3.025999943099473626e+02,3.025999943099473626e+02,3.025999943099473626e+02,3.025999943099473626e+02,3.025999943099473626e+02
3.025999935344162282e+02,3.025999935344162282e+02,3.025999935344162282e+02,3.025999935344162282e+02,3.025999935344162282e+02
3.025999931358377353e+02,3.025999931358377353e+02,3.025999931358377353e+02,3.025999931358377353e+02,3.025999931358377353e+02
3.025999931367779823e+02,3.025999931367779823e+02,3.025999931367779823e+02,3.025999931367779823e+02,3.025999931367779823e+02
