3.227767668824733960e+02,3.227767668824733960e+02,3.227767668824733960e+02,3.227767668824733960e+02,3.227767668824733960e+02
3.222232331211259861e+02,3.222232331211259861e+02,3.222232331211259861e+02,3.222232331211259861e+02,3.222232331211259861e+02
3.216697110736033665e+02,3.216697110736033665e+02,3.216697110736033665e+02,3.216697110736033665e+02,3.216697110736033665e+02
3.211162241387604013e+02,3.211162241387604013e+02,3.211162241387604013e+02,3.211162241387604013e+02,3.211162241387604013e+02
3.205627956292045155e+02,3.205627956292045155e+02,3.205627956292045155e+02,3.205627956292045155e+02,3.205627956292045155e+02
3.200094487143551873e+02,3.200094487143551873e+02,3.200094487143551873e+02,3.200094487143551873e+02,3.200094487143551873e+02
3.194562063643355145e+02,3.194562063643355145e+02,3.194562063643354577e+02,3.194562063643354577e+02,3.194562063643354577e+02
3.189030912950216248e+02,3.189030912950216248e+02,3.189030912950215679e+02,3.189030912950215679e+02,3.189030912950215679e+02
3.183501259145687072e+02,3.183501259145687072e+02,3.183501259145687072e+02,3.183501259145687072e+02,3.183501259145687072e+02
3.177973322717262477e+02,3.177973322717262477e+02,3.177973322717262477e+02,3.177973322717262477e+02,3.177973322717262477e+02
3.172447320062586300e+02,3.172447320062586300e+02,3.172447320062585732e+02,3.172447320062585732e+02,3.172447320062585732e+02
3.166923463018212601e+02,3.166923463018212601e+02,3.166923463018212033e+02,3.166923463018212033e+02,3.166923463018212033e+02
3.161401958417703781e+02,3.161401958417703781e+02,3.161401958417703213e+02,3.161401958417703213e+02,3.161401958417703213e+02
3.155883007687899067e+02,3.155883007687899067e+02,3.155883007687898498e+02,3.155883007687898498e+02,3.155883007687898498e+02
3.150366806503761836e+02,3.150366806503761836e+02,3.150366806503761836e+02,3.150366806503761836e+02,3.150366806503761836e+02
3.144853544553491247e+02,3.144853544553491247e+02,3.144853544553491247e+02,3.144853544553491247e+02,3.144853544553491247e+02
3.139343405545435530e+02,3.139343405545435530e+02,3.139343405545435530e+02,3.139343405545435530e+02,3.139343405545435530e+02
3.133836567781913232e+02,3.133836567781913232e+02,3.133836567781913232e+02,3.133836567781913232e+02,3.133836567781913232e+02
3.128333206067892434e+02,3.128333206067892434e+02,3.128333206067891865e+02,3.128333206067891865e+02,3.128333206067891865e+02
3.122833496674199978e+02,3.122833496674199978e+02,3.122833496674199978e+02,3.122833496674199978e+02,3.122833496674199978e+02
3.117337628979795454e+02,3.117337628979795454e+02,3.117337628979795454e+02,3.117337628979795454e+02,3.117337628979795454e+02
3.111845830925166183e+02,3.111845830925166183e+02,3.111845830925166183e+02,3.111845830925166183e+02,3.111845830925166183e+02
3.106358421236038225e+02,3.106358421236038225e+02,3.106358421236038225e+02,3.106358421236038225e+02,3.106358421236038225e+02
3.100875909801450234e+02,3.100875909801450234e+02,3.100875909801450234e+02,3.100875909801450234e+02,3.100875909801450234e+02
3.095399177339180596e+02,3.095399177339180596e+02,3.095399177339180596e+02,3.095399177339180596e+02,3.095399177339180596e+02
3.089929771970239472e+02,3.089929771970239472e+02,3.089929771970239472e+02,3.089929771970239472e+02,3.089929771970239472e+02
3.084470353902778470e+02,3.084470353902778470e+02,3.084470353902777902e+02,3.084470353902777902e+02,3.084470353902777902e+02
3.079025285509569585e+02,3.079025285509570153e+02,3.079025285509569585e+02,3.079025285509569585e+02,3.079025285509569585e+02
3.073601288252274344e+02,3.073601288252274912e+02,3.073601288252274344e+02,3.073601288252274344e+02,3.073601288252274344e+02
3.068207968533689609e+02,3.068207968533689609e+02,3.068207968533689041e+02,3.068207968533689041e+02,3.068207968533689041e+02
3.062857880969770576e+02,3.062857880969770576e+02,3.062857880969770008e+02,3.062857880969770008e+02,3.062857880969770008e+02
3.057565722569926834e+02,3.057565722569926834e+02,3.057565722569926265e+02,3.057565722569926265e+02,3.057565722569926265e+02
3.052346338265060695e+02,3.052346338265061263e+02,3.052346338265060695e+02,3.052346338265060695e+02,3.052346338265060695e+02
3.047211546654484096e+02,3.047211546654484096e+02,3.047211546654484096e+02,3.047211546654484096e+02,3.047211546654484096e+02
3.042166335789207778e+02,3.042166335789207778e+02,3.042166335789207778e+02,3.042166335789207778e+02,3.042166335789207778e+02
3.037205534705516357e+02,3.037205534705516357e+02,3.037205534705515788e+02,3.037205534705515788e+02,3.037205534705515788e+02
3.032312312716878182e+02,3.032312312716878182e+02,3.032312312716877614e+02,3.032312312716877614e+02,3.032312312716877614e+02
3.027459518345086735e+02,3.027459518345086735e+02,3.027459518345086167e+02,3.027459518345086735e+02,3.027459518345086735e+02
3.026467024844826597e+02,3.026467024844826597e+02,3.026467024844826597e+02,3.026467024844826597e+02,3.026467024844826597e+02
3.026157401270539822e+02,3.026157401270539822e+02,3.026157401270539822e+02,3.026157401270539822e+02,3.026157401270539822e+02
3.026065794598384855e+02,3.026065794598384855e+02,3.026065794598384855e+02,3.026065794598384855e+02,3.026065794598384855e+02
3.026039765632676790e+02,3.026039765632676790e+02,3.026039765632676790e+02,3.026039765632676790e+02,3.026039765632676790e+02
3.026032563344393793e+02,3.026032563344393793e+02,3.026032563344393793e+02,3.026032563344393793e+02,3.026032563344393793e+02
3.026030625524243760e+02,3.026030625524243760e+02,3.026030625524243760e+02,3.026030625524243760e+02,3.026030625524243760e+02
3.026030126582334105e+02,3.026030126582334105e+02,3.026030126582334105e+02,3.026030126582334105e+02,3.026030126582334105e+02
3.026030009703549126e+02,3.026030009703549126e+02,3.026030009703549126e+02,3.026030009703549126e+02,3.026030009703549126e+02
3.026029971187236924e+02,3.026029971187236924e+02,3.026029971187236924e+02,3.026029971187236924e+02,3.026029971187236924e+02
3.026029932878528257e+02,3.026029932878528257e+02,3.026029932878528257e+02,3.026029932878528257e+02,3.026029932878528257e+02
3.026029894839476810e+02,3.026029894839476810e+02,3.026029894839476810e+02,3.026029894839476810e+02,3.026029894839476810e+02
3.026029857132809866e+02,3.026029857132809866e+02,3.026029857132809866e+02,3.026029857132809866e+02,3.026029857132809866e+02
3.026029819821684441e+02,3.026029819821684441e+02,3.026029819821684441e+02,3.026029819821684441e+02,3.026029819821684441e+02
3.026029782969449116e+02,3.026029782969449116e+02,3.026029782969449116e+02,3.026029782969449116e+02,3.026029782969449116e+02
3.026029746639408131e+02,3.026029746639408131e+02,3.026029746639408131e+02,3.026029746639408131e+02,3.026029746639408131e+02
3.026029710894598566e+02,3.026029710894598566e+02,3.026029710894598566e+02,3.026029710894598566e+02,3.026029710894598566e+02
3.026029675797572054e+02,3.026029675797572054e+02,3.026029675797572054e+02,3.026029675797572054e+02,3.026029675797572054e+02
3.026029641410185036e+02,3.026029641410185036e+02,3.026029641410185036e+02,3.026029641410185036e+02,3.026029641410185036e+02
3.026029607793401510e+02,3.026029607793401510e+02,3.026029607793401510e+02,3.026029607793401510e+02,3.026029607793401510e+02
3.026029575007102039e+02,3.026029575007102039e+02,3.026029575007102039e+02,3.026029575007102039e+02,3.026029575007102039e+02
3.026029543109905262e+02,3.026029543109905262e+02,3.026029543109905262e+02,3.026029543109905262e+02,3.026029543109905262e+02
3.026029512159001342e+02,3.026029512159001342e+02,3.026029512159001342e+02,3.026029512159001342e+02,3.026029512159001342e+02
3.026029482209993375e+02,3.026029482209993375e+02,3.026029482209993375e+02,3.026029482209993375e+02,3.026029482209993375e+02
3.026029453316753006e+02,3.026029453316753006e+02,3.026029453316753006e+02,3.026029453316753006e+02,3.026029453316753006e+02
3.026029425531284573e+02,3.026029425531284573e+02,3.026029425531284573e+02,3.026029425531284573e+02,3.026029425531284573e+02
3.026029398903600622e+02,3.026029398903600622e+02,3.026029398903600622e+02,3.026029398903600622e+02,3.026029398903600622e+02
3.026029373481609923e+02,3.026029373481609923e+02,3.026029373481609923e+02,3.026029373481609923e+02,3.026029373481609923e+02
3.026029349311013448e+02,3.026029349311013448e+02,3.026029349311013448e+02,3.026029349311013448e+02,3.026029349311013448e+02
3.026029326435212283e+02,3.026029326435212283e+02,3.026029326435212283e+02,3.026029326435212283e+02,3.026029326435212283e+02
3.026029304895221230e+02,3.026029304895221230e+02,3.026029304895221230e+02,3.026029304895221230e+02,3.026029304895221230e+02
3.026029284729598317e+02,3.026029284729598317e+02,3.026029284729598317e+02,3.026029284729598317e+02,3.026029284729598317e+02
3.026029265974374880e+02,3.026029265974374880e+02,3.026029265974374880e+02,3.026029265974374880e+02,3.026029265974374880e+02
3.026029248662998725e+02,3.026029248662998725e+02,3.026029248662998725e+02,3.026029248662998725e+02,3.026029248662998725e+02
3.026029232826282964e+02,3.026029232826282964e+02,3.026029232826282964e+02,3.026029232826282964e+02,3.026029232826282964e+02
3.026029218492361679e+02,3.026029218492361679e+02,3.026029218492361679e+02,3.026029218492361679e+02,3.026029218492361679e+02
3.026029205686650698e+02,3.026029205686650698e+02,3.026029205686650698e+02,3.026029205686650698e+02,3.026029205686650698e+02
3.026029194431814631e+02,3.026029194431814631e+02,3.026029194431814631e+02,3.026029194431814631e+02,3.026029194431814631e+02
3.026029184747740715e+02,3.026029184747740715e+02,3.026029184747740715e+02,3.026029184747740715e+02,3.026029184747740715e+02
3.026029176651514945e+02,3.026029176651514945e+02,3.026029176651514945e+02,3.026029176651514945e+02,3.026029176651514945e+02
3.026029170157402177e+02,3.026029170157402177e+02,3.026029170157402177e+02,3.026029170157402177e+02,3.026029170157402177e+02
3.026029165276831350e+02,3.026029165276831350e+02,3.026029165276831350e+02,3.026029165276831350e+02,3.026029165276831350e+02
3.026029162018385819e+02,3.026029162018385819e+02,3.026029162018385819e+02,3.026029162018385819e+02,3.026029162018385819e+02
3.026029160387790284e+02,3.026029160387790284e+02,3.026029160387790284e+02,3.026029160387790284e+02,3.026029160387790284e+02
3.026029160387909656e+02,3.026029160387909656e+02,3.026029160387909656e+02,3.026029160387909656e+02,3.026029160387909656e+02
