9.928079465600706532e-01,9.930453566945898203e-01,9.931186471529920290e-01,9.931755898183385334e-01,9.932892379571429675e-01,9.934240310603634772e-01,9.935829830181150957e-01,9.937732946229816955e-01,9.939939158097714778e-01,9.941672579244388297e-01,9.943378037243493228e-01,9.945061826557511919e-01,9.947227431645162543e-01,9.949883249702317078e-01,9.951836934221127695e-01,9.954503712793204562e-01,9.956713056242015858e-01,9.959595143518288340e-01,9.961383771152321209e-01,9.963716752267858245e-01,9.966371648291207919e-01,9.968381774281784846e-01,9.970962093977409069e-01,9.973028944200981183e-01,9.975264649778613490e-01,9.977499879242814895e-01,9.980019954783218017e-01,9.981696972741235241e-01,9.983916745647163360e-01,9.986068374362758737e-01,9.988419146834923712e-01,9.990440223328448388e-01,9.992677456012900583e-01,9.994887522736657370e-01,9.996880603656347342e-01,9.999347351410978746e-01,1.000110502787139755e+00,1.000341815479413254e+00,1.000523723847624558e+00,1.000795393204099382e+00,1.000972777204601982e+00,1.001210313606370139e+00,1.001439494491647819e+00,1.001658261108678616e+00,1.001872363007109135e+00,1.002079967262526905e+00,1.002321009725292589e+00,1.002501125937298676e+00,1.002762953101455246e+00,1.002972183247157423e+00,1.003203384686235378e+00,1.003417764874477092e+00,1.003653464200432222e+00,1.003845026668399143e+00,1.004082570945403319e+00,1.004266786852821447e+00,1.004509608028357759e+00,1.004662652549773938e+00,1.004884283101617592e+00,1.005089886333039750e+00,1.005317620055989680e+00,1.005547860376803770e+00,1.005800880930644681e+00,1.006025671102406926e+00,1.006288242602424221e+00,1.006593986334058499e+00,1.006930135118505154e+00,1.007279194013765755e+00,1.007633775404180421e+00,1.007993176503785060e+00,1.008358250205769746e+00
9.927727601070327479e-01,9.929110491659923765e-01,9.930139080873812141e-01,9.931112354197947356e-01,9.932436453353133965e-01,9.934344619574848601e-01,9.935921402048080164e-01,9.937132653055940068e-01,9.938907715260673070e-01,9.941452038380382827e-01,9.943576721768109250e-01,9.945261097492325009e-01,9.946819752404530979e-01,9.949777949185598658e-01,9.952444696174935768e-01,9.954511334988613847e-01,9.956315721754892545e-01,9.958537317246712872e-01,9.961807075291133629e-01,9.964100007322548302e-01,9.966838059569526065e-01,9.968563711027697005e-01,9.970989500337114064e-01,9.973306361977151147e-01,9.975463263212065446e-01,9.977125362927783403e-01,9.978866783101161264e-01,9.981699687501852658e-01,9.984244310675890466e-01,9.986654118513302869e-01,9.988233548613231205e-01,9.990550538685120108e-01,9.992965233492612231e-01,9.994819874378962909e-01,9.996257160351798010e-01,9.998416410320105641e-01,1.000116316555747620e+00,1.000381855277083121e+00,1.000569339199543828e+00,1.000769829764472485e+00,1.001006879109308523e+00,1.001243144865012757e+00,1.001403495506371533e+00,1.001566995305703367e+00,1.001833808210024879e+00,1.002094286266981049e+00,1.002364117896935136e+00,1.002522107573403209e+00,1.002771262643145755e+00,1.003004243248959204e+00,1.003212103928030619e+00,1.003357147935822091e+00,1.003571212832892412e+00,1.003841568867779088e+00,1.004115536507026896e+00,1.004302658191384756e+00,1.004496718096316910e+00,1.004711486198275994e+00,1.004937010346830695e+00,1.005072005394207935e+00,1.005257451473897667e+00,1.005523174300031686e+00,1.005827682582371319e+00,1.006125507728793389e+00,1.006344832673125689e+00,1.006560083837269026e+00,1.006857403500047266e+00,1.007228565729110681e+00,1.007620508673493953e+00,1.008004428455660184e+00,1.008370072634924508e+00
9.928970792490723341e-01,9.929701675570820063e-01,9.929920818031919838e-01,9.930509963143285823e-01,9.931985652074496462e-01,9.933669010868806382e-01,9.935096232630095114e-01,9.936842976585688048e-01,9.939398654051505577e-01,9.942065159544472008e-01,9.943400904669847939e-01,9.943917800159336462e-01,9.945481844544501460e-01,9.948634204217527977e-01,9.951966140035388708e-01,9.955493214666901736e-01,9.956640088719379555e-01,9.958961078058579108e-01,9.961896419879551212e-01,9.964808688782998969e-01,9.966411607952662122e-01,9.967303552647179821e-01,9.969758158295713990e-01,9.973061426080181979e-01,9.976446520413241315e-01,9.977471135698583460e-01,9.979144931137613472e-01,9.981660749799838861e-01,9.984291565880804020e-01,9.985574388048382710e-01,9.986819277579622733e-01,9.989437436949878402e-01,9.992570819462927023e-01,9.995207763085163233e-01,9.996543492360792094e-01,9.998586945739370568e-01,1.000112417692479383e+00,1.000349758156884095e+00,1.000437579118307108e+00,1.000621130503097200e+00,1.000908259364228003e+00,1.001251407705364915e+00,1.001439846250830712e+00,1.001601047343203543e+00,1.001843923143496795e+00,1.002098321729311126e+00,1.002294375404347626e+00,1.002383427751938338e+00,1.002628550431776233e+00,1.002937521321003667e+00,1.003259582471332179e+00,1.003399204933796307e+00,1.003595307093445355e+00,1.003851383863369140e+00,1.004077817809338358e+00,1.004158448712813456e+00,1.004342359264479789e+00,1.004619233173831949e+00,1.004925979450133733e+00,1.005076338313221962e+00,1.005280391929479489e+00,1.005539524929022210e+00,1.005806625956418898e+00,1.005993621300493190e+00,1.006177975232555477e+00,1.006439263028232167e+00,1.006771145033187542e+00,1.007160478418432259e+00,1.007552782384601109e+00,1.007918814244682437e+00,1.008249891944833276e+00
9.930783985521596247e-01,9.930674580181060307e-01,9.931048274768243811e-01,9.931702581006248698e-01,9.933000827175137992e-01,9.934568573024549210e-01,9.936327541370367777e-01,9.938004152785071543e-01,9.940308499800722952e-01,9.943062751240214769e-01,9.944426729405552168e-01,9.945771531836591350e-01,9.947368602293910067e-01,9.950387570666786585e-01,9.953479416374108046e-01,9.955873110220043731e-01,9.956795528374079440e-01,9.959093003630324903e-01,9.962640736938068731e-01,9.966074402143633160e-01,9.967834870375137379e-01,9.969017853538938434e-01,9.971635251607813277e-01,9.974248361122982631e-01,9.976516139915865278e-01,9.977443624486964646e-01,9.979543895601045156e-01,9.982578852355920018e-01,9.985504575510431025e-01,9.987097846236120402e-01,9.988617056218331847e-01,9.991187682173418017e-01,9.993645697694130137e-01,9.995548030292593644e-01,9.996521544571198570e-01,9.999138912022621506e-01,1.000220772000754765e+00,1.000484730329138205e+00,1.000602096064990398e+00,1.000812877088729236e+00,1.001075284484734373e+00,1.001328936733937747e+00,1.001465181507082303e+00,1.001604520333674975e+00,1.001900782778841315e+00,1.002229712238810633e+00,1.002436063577613945e+00,1.002557720425138799e+00,1.002807259469103540e+00,1.003069249314257005e+00,1.003290598817801804e+00,1.003392088264686732e+00,1.003624058509209549e+00,1.003934259984118338e+00,1.004196056866250686e+00,1.004327793172633543e+00,1.004526502159693191e+00,1.004770430819398097e+00,1.004990201042075926e+00,1.005082630452849513e+00,1.005275524512012186e+00,1.005601924479390563e+00,1.005893178821139156e+00,1.006102436723907756e+00,1.006306855751775142e+00,1.006537013326489260e+00,1.006821084174329473e+00,1.007188054261629828e+00,1.007556015757086865e+00,1.007883328087293640e+00,1.008167348150748710e+00
9.930101623270624067e-01,9.930219162667074384e-01,9.930497010920644740e-01,9.931269135639616552e-01,9.932514955351294805e-01,9.934131147481858326e-01,9.935725684893120802e-01,9.937824524918210667e-01,9.940189992068062530e-01,9.943796636956028223e-01,9.943414054822560244e-01,9.945168719397411428e-01,9.947603645051424914e-01,9.950670338154345984e-01,9.953468315705239489e-01,9.956010774938580665e-01,9.958062329534929091e-01,9.960252087299190649e-01,9.962987199891512047e-01,9.965359540402233263e-01,9.967295398907480841e-01,9.969408556997489956e-01,9.972010629531208314e-01,9.974373118553795381e-01,9.976550193287827550e-01,9.978406128430271638e-01,9.980312497295451557e-01,9.982638922744665466e-01,9.984814389401106549e-01,9.986759428645421988e-01,9.989029119467088824e-01,9.991439581839463013e-01,9.993710894498450958e-01,9.995745480261361005e-01,9.997547853331516521e-01,9.999654659479766394e-01,1.000205933909562361e+00,1.000416505368072695e+00,1.000602103727684655e+00,1.000862785699058399e+00,1.001092357352811213e+00,1.001333872586939622e+00,1.001526220667614098e+00,1.001716069387260211e+00,1.001948790043299509e+00,1.002191723407578339e+00,1.002391879503470529e+00,1.002598918581612208e+00,1.002861845483752790e+00,1.003096420041321490e+00,1.003315432096544280e+00,1.003496590443969883e+00,1.003700711379120092e+00,1.003943067942520528e+00,1.004157943573742218e+00,1.004344233834259414e+00,1.004573077388590141e+00,1.004778075487810174e+00,1.005001553654596869e+00,1.005184338258254817e+00,1.005391990732633634e+00,1.005647991630414406e+00,1.005905931779893070e+00,1.006132118575787660e+00,1.006343759873187249e+00,1.006596220746168502e+00,1.006908672094480428e+00,1.007282191190835174e+00,1.007677387851344308e+00,1.007994276310464121e+00,1.008164189853040460e+00
9.929884844405563182e-01,9.930348155470821725e-01,9.930839809524274475e-01,9.931553519094097338e-01,9.932718867154112230e-01,9.934179868577314165e-01,9.936063209489500725e-01,9.938058531236108051e-01,9.940564243083934715e-01,9.942899558214264299e-01,9.943178513283978948e-01,9.945558667102443184e-01,9.947664859832956452e-01,9.949994592003669203e-01,9.952765078087942863e-01,9.955245083539401296e-01,9.957536372573649874e-01,9.960206269439869642e-01,9.962722571203350697e-01,9.965102700440512384e-01,9.967320260847380986e-01,9.969256551809915212e-01,9.971340769222915013e-01,9.973788252598141391e-01,9.976026010907109720e-01,9.978044219334119003e-01,9.980388883405196809e-01,9.982580527715345653e-01,9.984699165387423969e-01,9.986757026813778415e-01,9.988646139628613030e-01,9.990824351012670412e-01,9.993116726936511762e-01,9.995235139335043595e-01,9.997368058915350186e-01,9.999723051495561510e-01,1.000186131915284271e+00,1.000403282989979159e+00,1.000601023139185308e+00,1.000796509448245164e+00,1.001036802387591740e+00,1.001268706727467706e+00,1.001477694786064632e+00,1.001712814589148071e+00,1.001944161262741773e+00,1.002165747667159934e+00,1.002378697916127992e+00,1.002574744911780558e+00,1.002784509936818003e+00,1.003033983963002029e+00,1.003259222996473632e+00,1.003469288313822982e+00,1.003705835831357973e+00,1.003913628344349718e+00,1.004121066785932603e+00,1.004309363153595980e+00,1.004496698106326580e+00,1.004719927364519094e+00,1.004941162569764179e+00,1.005144345082530588e+00,1.005379751378737474e+00,1.005610975407834173e+00,1.005827309206323905e+00,1.006048018811206646e+00,1.006285479724987386e+00,1.006564597987661180e+00,1.006912342149435702e+00,1.007309748972657903e+00,1.007684817079887107e+00,1.007961712919999364e+00,1.008116311633787010e+00
9.990277743291011703e-01,9.988405164981198903e-01,9.988512867035579390e-01,9.988666688514975522e-01,9.988866639189750707e-01,9.989129857914802457e-01,9.989397105990974746e-01,9.989731744711469741e-01,9.990067171787029299e-01,9.990428838978681059e-01,9.990607419656813981e-01,9.990868376812569451e-01,9.991303588097871780e-01,9.991783167216208295e-01,9.992213250183529238e-01,9.992650151272517434e-01,9.992996103758023940e-01,9.993304362691973752e-01,9.993760299538101410e-01,9.994189306231655578e-01,9.994553228756073437e-01,9.994928993366998249e-01,9.995354018226876303e-01,9.995724527187148656e-01,9.996077020150859749e-01,9.996374788242075038e-01,9.996645892107467457e-01,9.997061636460690126e-01,9.997462845333877635e-01,9.997811271986026815e-01,9.998202433345212414e-01,9.998593803696926852e-01,9.998950256101298839e-01,9.999277516221545259e-01,9.999560035076930919e-01,9.999867965759869914e-01,1.000029999921495660e+00,1.000068920502516390e+00,1.000103086486556325e+00,1.000146194497262719e+00,1.000183247953374543e+00,1.000221037769479349e+00,1.000252805000199308e+00,1.000280361574173549e+00,1.000317969858684597e+00,1.000361346236204652e+00,1.000399206371390903e+00,1.000435401212958819e+00,1.000478376106192169e+00,1.000514298889124909e+00,1.000549219118223698e+00,1.000578464284491487e+00,1.000608244210654307e+00,1.000652262264077219e+00,1.000690886886021813e+00,1.000723665579069221e+00,1.000762492759107225e+00,1.000795746974356470e+00,1.000829826919668486e+00,1.000859566920748067e+00,1.000890967413534005e+00,1.000935533676515110e+00,1.000979969332105313e+00,1.001019373620506192e+00,1.001060509042506652e+00,1.001106426147652106e+00,1.001158900804078433e+00,1.001217908524772993e+00,1.001406497938163831e+00,1.002837336405803415e+00,1.006715548471736721e+00
1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000019830990151792e+00,1.000305538284917972e+00,1.000747201639798911e+00
1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00
1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00,1.000000000000000222e+00
