3.070563044037753002e+02,3.010802474195024843e+02,3.011084249960904913e+02,3.010802838258821339e+02,3.010774467556134368e+02,3.010754265700748533e+02,3.010728918125573728e+02,3.010700338451799212e+02,3.010670101105779963e+02,3.010639252748115950e+02,3.010608508600101345e+02,3.010578351106446462e+02,3.010549091102380430e+02,3.010520913435825605e+02,3.010493913062222759e+02,3.010468123105442260e+02,3.010443535796276251e+02,3.010420117511671378e+02,3.010397819302260700e+02,3.010376584164260407e+02,3.010356352026821014e+02,3.010337063135291942e+02,3.010318660286549743e+02,3.010301090224180030e+02,3.010284304410729987e+02,3.010268259339246697e+02,3.010252916510582395e+02,3.010238242177093184e+02,3.010224206932786046e+02,3.010210785212847782e+02,3.010197954750988174e+02,3.010185696030845861e+02,3.010173991757569638e+02,3.010162826367428011e+02,3.010152185586694031e+02,3.010142056045875165e+02,3.010132424951469261e+02,3.010123279814527564e+02,3.010114608233316744e+02,3.010106397726024170e+02,3.010098635608640052e+02,3.010091308912736281e+02,3.010084404337754336e+02,3.010077908232488539e+02,3.010071806600705031e+02,3.010066085126172197e+02,3.010060729212777915e+02,3.010055724035853473e+02,3.010051054601274814e+02,3.010046705809355672e+02,3.010042662520991712e+02,3.010038909623907557e+02,3.010035432097263879e+02,3.010032215073194948e+02,3.010029243894190927e+02,3.010026504165485335e+02,3.010023981801859350e+02,3.010021663068479825e+02,3.010019534615552175e+02,3.010017583506718211e+02,3.010015797241250652e+02,3.010014163770176765e+02,3.010012671506552806e+02,3.010011309330159293e+02,3.010010066586917219e+02,3.010008933083386751e+02,3.010007899076675812e+02,3.010006955260151358e+02,3.010006092745293245e+02,3.010005303040075546e+02,3.010004578024204989e+02,3.010003909921579748e+02,3.010003291270274417e+02,3.010002714890381412e+02,3.010002173849993596e+02,3.010001661429618025e+02,3.010001171085282294e+02,3.010000696410597243e+02,3.010000231098011909e+02
3.070432181895957342e+02,3.010802413452183828e+02,3.011570739231542575e+02,3.010887982600866053e+02,3.010792675753841650e+02,3.010762539967083171e+02,3.010733373676525275e+02,3.010702800749020867e+02,3.010671372517910527e+02,3.010639747423362564e+02,3.010608477329395214e+02,3.010577964313202415e+02,3.010548471165245701e+02,3.010520149280271767e+02,3.010493068595274053e+02,3.010467243290630108e+02,3.010442651464627488e+02,3.010419249186679167e+02,3.010396980150702575e+02,3.010375782195956731e+02,3.010355591690323536e+02,3.010336346454876661e+02,3.010317987664200245e+02,3.010300461001871213e+02,3.010283717262273626e+02,3.010267712540806428e+02,3.010252408124633803e+02,3.010237770174783236e+02,3.010223769272838013e+02,3.010210379890295371e+02,3.010197579825430694e+02,3.010185349641192829e+02,3.010173672128206022e+02,3.010162531809184543e+02,3.010151914494896346e+02,3.010141806896937737e+02,3.010132196298941949e+02,3.010123070285131348e+02,3.010114416523248337e+02,3.010106222597651708e+02,3.010098475887616019e+02,3.010091163485500374e+02,3.010084272149364324e+02,3.010077788284713165e+02,3.010071697950305634e+02,3.010065986883313940e+02,3.010060640539512065e+02,3.010055644144629241e+02,3.010050982753446078e+02,3.010046641313655869e+02,3.010042604731966094e+02,3.010038857940291450e+02,3.010035385960302960e+02,3.010032173964916637e+02,3.010029207335625188e+02,3.010026471714851368e+02,3.010023953052724437e+02,3.010021637647904527e+02,3.010019512182234962e+02,3.010017563749150327e+02,3.010015779875896555e+02,3.010014148539691519e+02,3.010012658178044944e+02,3.010011297693509391e+02,3.010010056453170932e+02,3.010008924283210376e+02,3.010007891458902805e+02,3.010006948690408990e+02,3.010006087104726475e+02,3.010005298224159560e+02,3.010004573941662898e+02,3.010003906493394652e+02,3.010003288428807195e+02,3.010002712578589694e+02,3.010002172020756461e+02,3.010001660045161316e+02,3.010001170116711933e+02,3.010000695837534863e+02,3.010000230908334515e+02
3.070566468380438323e+02,3.010802492202218446e+02,3.011702262745900498e+02,3.011082753337368558e+02,3.010805582694482609e+02,3.010769402807999882e+02,3.010738640884469532e+02,3.010706282341409974e+02,3.010673287767515944e+02,3.010640424648391900e+02,3.010608234981022520e+02,3.010577074060083191e+02,3.010547149845374406e+02,3.010518562007439414e+02,3.010491336295311271e+02,3.010465451514868391e+02,3.010440858798704085e+02,3.010417494422939058e+02,3.010395287960851647e+02,3.010374167386887621e+02,3.010354062287005945e+02,3.010334905887610262e+02,3.010316636304010558e+02,3.010299197232526467e+02,3.010282538224963673e+02,3.010266614646903918e+02,3.010251387403490639e+02,3.010236822504261340e+02,3.010222890527178379e+02,3.010209566030648034e+02,3.010196826951537332e+02,3.010184654017549519e+02,3.010173030194107469e+02,3.010161940179129374e+02,3.010151369953662197e+02,3.010141306392111460e+02,3.010131736932605122e+02,3.010122649305693017e+02,3.010114031317924059e+02,3.010105870685803211e+02,3.010098154914972497e+02,3.010090871219185260e+02,3.010084006473596787e+02,3.010077547197038825e+02,3.010071479558214378e+02,3.010065789401107281e+02,3.010060462285317158e+02,3.010055483537462351e+02,3.010050838310262975e+02,3.010046511646340264e+02,3.010042488544215757e+02,3.010038754024398031e+02,3.010035293193815278e+02,3.010032091307189717e+02,3.010029133824278347e+02,3.010026406462141608e+02,3.010023895241869241e+02,3.010021586529369415e+02,3.010019467070020482e+02,3.010017524017097230e+02,3.010015744954039860e+02,3.010014117910683353e+02,3.010012631373672889e+02,3.010011274291327936e+02,3.010010036073263109e+02,3.010008906585101158e+02,3.010007876138633378e+02,3.010006935477783259e+02,3.010006075760740600e+02,3.010005288538625905e+02,3.010004565731027242e+02,3.010003899598754629e+02,3.010003282714139345e+02,3.010002707929180588e+02,3.010002168341841298e+02,3.010001657260774550e+02,3.010001168168745380e+02,3.010000694685004419e+02,3.010000230526859468e+02
3.070787941086946944e+02,3.010802493658268872e+02,3.011751074688085623e+02,3.011459437824585734e+02,3.010845490163766840e+02,3.010781075038012773e+02,3.010746425978906018e+02,3.010711072306172582e+02,3.010675714216088750e+02,3.010641056996667544e+02,3.010607561794980711e+02,3.010575495934652963e+02,3.010544981151423940e+02,3.010516039438777511e+02,3.010488631352443463e+02,3.010462684118357402e+02,3.010438109985789197e+02,3.010414817019037628e+02,3.010392714903434808e+02,3.010371717881491804e+02,3.010351746202491086e+02,3.010332726832263006e+02,3.010314593759841841e+02,3.010297288032056144e+02,3.010280757570406536e+02,3.010264956808480861e+02,3.010249846190782819e+02,3.010235391576626967e+02,3.010221563590830556e+02,3.010208336957236952e+02,3.010195689843733931e+02,3.010183603240058687e+02,3.010172060383115422e+02,3.010161046239126108e+02,3.010150547047556415e+02,3.010140549928417499e+02,3.010131042551987548e+02,3.010122012868134789e+02,3.010113448891156622e+02,3.010105338535199735e+02,3.010097669494882098e+02,3.010090429165542787e+02,3.010083604597584213e+02,3.010077182479561770e+02,3.010071149144959008e+02,3.010065490597976918e+02,3.010060192554073524e+02,3.010055240491436734e+02,3.010050619710031583e+02,3.010046315395286456e+02,3.010042312683940509e+02,3.010038596729946221e+02,3.010035152768714397e+02,3.010031966178315770e+02,3.010029022536559751e+02,3.010026307673139740e+02,3.010023807716265765e+02,3.010021509133400173e+02,3.010019398765891765e+02,3.010017463857435018e+02,3.010015692076398750e+02,3.010014071532160642e+02,3.010012590785659654e+02,3.010011238854429507e+02,3.010010005212413944e+02,3.010008879784905389e+02,3.010007852938942392e+02,3.010006915469539877e+02,3.010006058582096671e+02,3.010005273871345253e+02,3.010004553297188181e+02,3.010003889157757726e+02,3.010003274060019294e+02,3.010002700888235836e+02,3.010002162770575183e+02,3.010001653044155319e+02,3.010001165218779988e+02,3.010000692939632359e+02,3.010000229949160371e+02
3.071044967146902991e+02,3.010802500576585885e+02,3.011779195349104157e+02,3.011751936278142239e+02,3.010979569699136391e+02,3.010802410777782256e+02,3.010757463619120244e+02,3.010716962334151390e+02,3.010678248758175073e+02,3.010641250177517918e+02,3.010606122997515968e+02,3.010572961477639069e+02,3.010541756578010109e+02,3.010512422924261386e+02,3.010484834547717696e+02,3.010458851964066298e+02,3.010434338214467971e+02,3.010411166388093989e+02,3.010389222004191083e+02,3.010368402937466499e+02,3.010348618506758385e+02,3.010329788470671701e+02,3.010311842146898584e+02,3.010294717640912268e+02,3.010278361114888526e+02,3.010262726046976240e+02,3.010247772464878722e+02,3.010233466162194986e+02,3.010219777917118904e+02,3.010206682734699939e+02,3.010194159130556386e+02,3.010182188469129301e+02,3.010170754364852428e+02,3.010159842150678742e+02,3.010149438415321583e+02,3.010139530608215068e+02,3.010130106709443112e+02,3.010121154960634726e+02,3.010112663651952971e+02,3.010104620959791646e+02,3.010097014829505042e+02,3.010089832897484143e+02,3.010083062446963709e+02,3.010076690392222645e+02,3.010070703286145886e+02,3.010065087346508221e+02,3.010059828496770820e+02,3.010054912417626838e+02,3.010050324605967944e+02,3.010046050438406269e+02,3.010042075236880237e+02,3.010038384334293369e+02,3.010034963138485864e+02,3.010031797193176999e+02,3.010028872234814799e+02,3.010026174244533195e+02,3.010023689494645396e+02,3.010021404589290910e+02,3.010019306499041818e+02,3.010017382589384738e+02,3.010015620643125089e+02,3.010014008876858043e+02,3.010012535951690893e+02,3.010011190978502782e+02,3.010009963518016889e+02,3.010008843576033541e+02,3.010007821594152233e+02,3.010006888436348618e+02,3.010006035371752091e+02,3.010005254053980366e+02,3.010004536497374943e+02,3.010003875050468878e+02,3.010003262367008574e+02,3.010002691374834285e+02,3.010002155242917183e+02,3.010001647346827554e+02,3.010001161232899562e+02,3.010000690581350113e+02,3.010000229168593933e+02
3.071319315851973215e+02,3.010802507235391658e+02,3.011788712666026981e+02,3.011797816083126804e+02,3.011120330463563732e+02,3.010804895806524542e+02,3.010761006230278554e+02,3.010719967004011437e+02,3.010679218621239102e+02,3.010640150300938558e+02,3.010603391033979506e+02,3.010569104296018850e+02,3.010537209170295796e+02,3.010507515464373682e+02,3.010479800272692046e+02,3.010453847211104517e+02,3.010429463030529860e+02,3.010406481642469316e+02,3.010384762190435595e+02,3.010364185166174025e+02,3.010344648587447978e+02,3.010326064952531624e+02,3.010308358999030816e+02,3.010291466043856303e+02,3.010275330667425919e+02,3.010259905578370194e+02,3.010245150573313140e+02,3.010231031560027191e+02,3.010217519640056594e+02,3.010204590256976189e+02,3.010192222417423977e+02,3.010180397989623202e+02,3.010169101081137342e+02,3.010158317495104257e+02,3.010148034262420538e+02,3.010138239246053331e+02,3.010128920812795741e+02,3.010120067567174260e+02,3.010111668141830705e+02,3.010103711038503320e+02,3.010096184513683397e+02,3.010089076503124375e+02,3.010082374579573070e+02,3.010076065938395686e+02,3.010070137406114554e+02,3.010064575467300187e+02,3.010059366305652020e+02,3.010054495855591199e+02,3.010049949861095229e+02,3.010045713938954464e+02,3.010041773644044838e+02,3.010038114534587521e+02,3.010034722235741356e+02,3.010031582500180889e+02,3.010028681264632269e+02,3.010026004701556417e+02,3.010023539265445720e+02,3.010021271733336903e+02,3.010019189239358752e+02,3.010017279303222608e+02,3.010015529852718714e+02,3.010013929240326434e+02,3.010012466254158312e+02,3.010011130123484122e+02,3.010009910519124219e+02,3.010008797549049291e+02,3.010007781749503692e+02,3.010006854072019564e+02,3.010006005866657688e+02,3.010005228861828073e+02,3.010004515141028492e+02,3.010003857116827248e+02,3.010003247502410773e+02,3.010002679280999587e+02,3.010002145673420841e+02,3.010001640104118223e+02,3.010001156165856173e+02,3.010000687583386139e+02,3.010000228176299402e+02
3.071600950509110817e+02,3.010802482674972111e+02,3.011840695163699024e+02,3.012076066315257208e+02,3.011505063474728559e+02,3.010818246748345928e+02,3.010766118246534688e+02,3.010723398467756624e+02,3.010679563798985328e+02,3.010637794294384548e+02,3.010599115960850440e+02,3.010563628378899352e+02,3.010531078771677471e+02,3.010501111203922164e+02,3.010473372698164667e+02,3.010447553657465392e+02,3.010423397518061961e+02,3.010400696734365056e+02,3.010379283997443167e+02,3.010359023204501909e+02,3.010339802074179261e+02,3.010321526781640387e+02,3.010304118268747402e+02,3.010287509692801677e+02,3.010271644553303076e+02,3.010256475192943526e+02,3.010241961508418171e+02,3.010228069797834110e+02,3.010214771718916040e+02,3.010202043351260386e+02,3.010189864360639262e+02,3.010178217262648559e+02,3.010167086781253829e+02,3.010156459296471212e+02,3.010146322374766328e+02,3.010136664375549458e+02,3.010127474127137930e+02,3.010118740665632231e+02,3.010110453030252984e+02,3.010102600108833713e+02,3.010095170527330879e+02,3.010088152577451410e+02,3.010081534176784999e+02,3.010075302856164967e+02,3.010069445769377694e+02,3.010063949720722007e+02,3.010058801206394605e+02,3.010053986466062383e+02,3.010049491541474822e+02,3.010045302339333944e+02,3.010041404696095242e+02,3.010037784442712336e+02,3.010034427467707019e+02,3.010031319777265821e+02,3.010028447551330828e+02,3.010025797194925303e+02,3.010023355384158208e+02,3.010021109106550625e+02,3.010019045695473210e+02,3.010017152858631562e+02,3.010015418700634768e+02,3.010013831739772172e+02,3.010012380919198449e+02,3.010011055612768018e+02,3.010009845625808680e+02,3.010008741191151671e+02,3.010007732960743283e+02,3.010006811993178530e+02,3.010005969737504188e+02,3.010005198013626568e+02,3.010004488989660558e+02,3.010003835156537093e+02,3.010003229300195926e+02,3.010002664471645630e+02,3.010002133955197223e+02,3.010001631235128343e+02,3.010001149961054807e+02,3.010000683912256250e+02,3.010000226961193448e+02
3.071880620063657261e+02,3.010802482241007283e+02,3.012155108029817256e+02,3.012560036670329282e+02,3.011999907370142751e+02,3.010956667974540437e+02,3.010800179718539766e+02,3.010735447654878385e+02,3.010681335271587500e+02,3.010634362204656895e+02,3.010592996151185048e+02,3.010556178789209980e+02,3.010523069721196521e+02,3.010492987633805342e+02,3.010465389826734395e+02,3.010439853587828907e+02,3.010416054725887420e+02,3.010393745596327335e+02,3.010372735415295438e+02,3.010352874509742378e+02,3.010334042846670854e+02,3.010316142256701823e+02,3.010299091364366291e+02,3.010282822256974669e+02,3.010267278159059288e+02,3.010252411652375031e+02,3.010238183196933051e+02,3.010224559842872054e+02,3.010211514091117238e+02,3.010199022887907176e+02,3.010187066745293691e+02,3.010175628979558269e+02,3.010164695058047641e+02,3.010154252044272880e+02,3.010144288131348276e+02,3.010134792254530112e+02,3.010125753774460691e+02,3.010117162223410787e+02,3.010109007107430443e+02,3.010101277757738103e+02,3.010093963225108951e+02,3.010087052211341074e+02,3.010080533032269727e+02,3.010074393607169441e+02,3.010068621469770846e+02,3.010063203796549374e+02,3.010058127448350547e+02,3.010053379021862270e+02,3.010048944907846362e+02,3.010044811353469640e+02,3.010040964526448874e+02,3.010037390579101952e+02,3.010034075710726711e+02,3.010031006227044372e+02,3.010028168595707712e+02,3.010025549497136694e+02,3.010023135870132478e+02,3.010020914951921327e+02,3.010018874312431763e+02,3.010017001882727641e+02,3.010015285977635813e+02,3.010013715312688305e+02,3.010012279015567174e+02,3.010010966632291343e+02,3.010009768128421115e+02,3.010008673885585040e+02,3.010007674693658259e+02,3.010006761738905539e+02,3.010005926588445391e+02,3.010005161171345094e+02,3.010004457756695615e+02,3.010003808928959188e+02,3.010003207560920941e+02,3.010002646784524813e+02,3.010002119959879678e+02,3.010001620642715352e+02,3.010001142550540862e+02,3.010000679527756802e+02,3.010000225509970733e+02
3.072152981459037164e+02,3.010802509154588051e+02,3.012613632486622919e+02,3.013146909736739758e+02,3.012537728375715460e+02,3.011082006514160412e+02,3.010800343331508202e+02,3.010732388427964565e+02,3.010675354789532889e+02,3.010626088353932346e+02,3.010583353770567214e+02,3.010545932362525718e+02,3.010512737893690201e+02,3.010482884160367121e+02,3.010455687278257528e+02,3.010430636303633491e+02,3.010407355323091565e+02,3.010385567889105118e+02,3.010365067949379068e+02,3.010345698175332245e+02,3.010327334989663655e+02,3.010309878843107754e+02,3.010293248126030790e+02,3.010277375326520541e+02,3.010262204444844087e+02,3.010247689065093937e+02,3.010233790775464513e+02,3.010220477803559334e+02,3.010207723818733712e+02,3.010195506885533518e+02,3.010183808559144722e+02,3.010172613112239333e+02,3.010161906880384777e+02,3.010151677712450464e+02,3.010141914513180268e+02,3.010132606866494598e+02,3.010123744729625628e+02,3.010115318189481854e+02,3.010107317273649983e+02,3.010099731809188484e+02,3.010092551322949248e+02,3.010085764977607141e+02,3.010079361538017793e+02,3.010073329362904246e+02,3.010067656417290891e+02,3.010062330301491329e+02,3.010057338292883742e+02,3.010052667397111463e+02,3.010048304405744375e+02,3.010044235957840328e+02,3.010040448603210734e+02,3.010036928865545178e+02,3.010033663303882463e+02,3.010030638571196846e+02,3.010027841469142231e+02,3.010025258998232971e+02,3.010022878402931497e+02,3.010020687211307973e+02,3.010018673269063356e+02,3.010016824767856747e+02,3.010015130267956920e+02,3.010013578715339122e+02,3.010012159453402205e+02,3.010010862229533473e+02,3.010009677196794655e+02,3.010008594911011528e+02,3.010007606323590039e+02,3.010006702770366473e+02,3.010005875956821342e+02,3.010005117939983279e+02,3.010004421107330472e+02,3.010003778153009080e+02,3.010003182051665931e+02,3.010002626030183706e+02,3.010002103537598828e+02,3.010001608213477766e+02,3.010001133854992190e+02,3.010000674382963552e+02,3.010000223807099928e+02
3.072431199674934419e+02,3.010802510555962499e+02,3.013288177085393045e+02,3.013907475915803502e+02,3.013255578047224503e+02,3.011286641621639433e+02,3.010774159739464721e+02,3.010716631151817637e+02,3.010662386848055121e+02,3.010613001117692988e+02,3.010569984260433785e+02,3.010532662103993857e+02,3.010499898571533777e+02,3.010470664825325002e+02,3.010444167008881209e+02,3.010419829283564468e+02,3.010397242878572115e+02,3.010376117092361596e+02,3.010356241215000068e+02,3.010337457706673376e+02,3.010319644563964516e+02,3.010302704357697507e+02,3.010286557649865244e+02,3.010271139003008329e+02,3.010256394375909395e+02,3.010242279204838383e+02,3.010228756826157337e+02,3.010215797102933379e+02,3.010203375214589983e+02,3.010191470600832417e+02,3.010180066054564918e+02,3.010169146953688823e+02,3.010158700617412251e+02,3.010148715771275647e+02,3.010139182105895088e+02,3.010130089916338534e+02,3.010121429811131861e+02,3.010113192481682631e+02,3.010105368524276628e+02,3.010097948307793558e+02,3.010090921881002828e+02,3.010084278913831213e+02,3.010078008667449012e+02,3.010072099988428249e+02,3.010066541322602234e+02,3.010061320744659383e+02,3.010056425999885050e+02,3.010051844554851641e+02,3.010047563654234182e+02,3.010043570381316158e+02,3.010039851720075603e+02,3.010036394617100655e+02,3.010033186041872568e+02,3.010030213044244078e+02,3.010027462808192240e+02,3.010024922701140326e+02,3.010022580318353675e+02,3.010020423522065585e+02,3.010018440475145098e+02,3.010016619669230522e+02,3.010014949947355376e+02,3.010013420521173089e+02,3.010012020982942431e+02,3.010010741312495952e+02,3.010009571879444366e+02,3.010008503440892582e+02,3.010007527134968086e+02,3.010006634470464633e+02,3.010005817312913905e+02,3.010005067867401749e+02,3.010004378658423434e+02,3.010003742507095694e+02,3.010003152505998969e+02,3.010002601991953384e+02,3.010002084516985974e+02,3.010001593817761432e+02,3.010001123783730463e+02,3.010000668424236778e+02,3.010000221834828835e+02
